listing_a,listing_b,category,comparable,confidence,reason
Woolworths Orange Juice Pulp Free 2L,Juice Orange,juice,false,0,"Variant mismatch: ""pulp free"""
Woolworths Orange Juice Pulp Free 2L,Orange Juice Pulp Free,juice,true,82,Good match: 3 shared keywords
Woolworths Orange Juice Pulp Free 2L,Pulp Free No Added Sugar Orange Juice,juice,false,0,"Variant mismatch: ""no added sugar"""
Woolworths Orange Juice Pulp Free 2L,Nothing But Juice Orange Pulp Free,juice,true,82,Good match: 3 shared keywords
Woolworths Orange Juice Pulp Free 2L,Nothing But Juice Apple Mango & Orange,juice,false,0,"Variant mismatch: ""mango"""
Woolworths Orange Juice Pulp Free 2L,Essentials Orange Juice Pulp Free,juice,true,82,Good match: 3 shared keywords
Woolworths Orange Juice Pulp Free 2L,100% Juice Orange,juice,false,0,"Variant mismatch: ""pulp free"""
Woolworths Orange Juice Pulp Free 2L,No Added Sugar Orange Juice,juice,false,0,"Variant mismatch: ""no added sugar"""
Woolworths Orange Juice Pulp Free 2L,Black Label Pulp Free Chilled Orange Juice,juice,true,82,Good match: 3 shared keywords
Woolworths Orange Juice Pulp Free 2L,Black Label Chilled Orange Juice,juice,false,0,"Variant mismatch: ""pulp free"""
Woolworths Orange Juice Pulp Free 2L,Essentials Orange Juice With Pulp,juice,false,0,"Variant mismatch: ""pulp free"""
Woolworths Orange Juice Pulp Free 2L,Nothing But 100% Fresh Juice Orange,juice,false,0,"Variant mismatch: ""pulp free"""
Woolworths Orange Juice Pulp Free 2L,Nothing But Juice Orange,juice,false,0,"Variant mismatch: ""pulp free"""
Woolworths Orange Juice Pulp Free 2L,Nothing But 100% Juice Orange Double Pulp,juice,false,0,"Variant mismatch: ""pulp free"""
Woolworths Orange Juice Pulp Free 2L,100% Orange Mango Juice,juice,false,0,"Variant mismatch: ""mango"""
Woolworths Orange Juice Pulp Free 2L,Nothing But 100% Fresh Juice Orange Pulp Free,juice,true,82,Good match: 3 shared keywords
Woolworths Orange Juice Pulp Free 2L,Nothing But Orange Juice,juice,false,0,"Variant mismatch: ""pulp free"""
Nudie Nothing But Orange Juice 3L,Nothing But 100% Juice Orange Pulp Free,juice,false,0,"Variant mismatch: ""pulp free"""
Nudie Nothing But Orange Juice 3L,Orange Juice,juice,true,65,Possible match: 2 shared keywords - human review needed
Nudie Nothing But Orange Juice 3L,Juice Orange,juice,true,65,Possible match: 2 shared keywords - human review needed
Nudie Nothing But Orange Juice 3L,Orange Juice Pulp Free,juice,false,0,"Variant mismatch: ""pulp free"""
Nudie Nothing But Orange Juice 3L,Pulp Free No Added Sugar Orange Juice,juice,false,0,"Variant mismatch: ""no added sugar"""
Nudie Nothing But Orange Juice 3L,Nothing But Juice Orange Pulp Free,juice,false,0,"Variant mismatch: ""pulp free"""
Nudie Nothing But Orange Juice 3L,Nothing But Juice Apple Mango & Orange,juice,false,0,"Variant mismatch: ""mango"""
Nudie Nothing But Orange Juice 3L,Essentials Orange Juice Pulp Free,juice,false,0,"Variant mismatch: ""pulp free"""
Nudie Nothing But Orange Juice 3L,100% Juice Orange,juice,true,65,Possible match: 2 shared keywords - human review needed
Nudie Nothing But Orange Juice 3L,No Added Sugar Orange Juice,juice,false,0,"Variant mismatch: ""no added sugar"""
Nudie Nothing But Orange Juice 3L,Black Label Pulp Free Chilled Orange Juice,juice,false,0,"Variant mismatch: ""pulp free"""
Nudie Nothing But Orange Juice 3L,Black Label Chilled Orange Juice,juice,true,65,Possible match: 2 shared keywords - human review needed
Nudie Nothing But Orange Juice 3L,Essentials Orange Juice With Pulp,juice,true,65,Possible match: 2 shared keywords - human review needed
Nudie Nothing But Orange Juice 3L,Nothing But 100% Fresh Juice Orange,juice,true,95,Strong match: 4 shared keywords
Nudie Nothing But Orange Juice 3L,Nothing But Juice Orange,juice,true,95,Strong match: 4 shared keywords
Nudie Nothing But Orange Juice 3L,Nothing But 100% Juice Orange Double Pulp,juice,true,95,Strong match: 4 shared keywords
Nudie Nothing But Orange Juice 3L,100% Orange Mango Juice,juice,false,0,"Variant mismatch: ""mango"""
Nudie Nothing But Orange Juice 3L,Nothing But 100% Fresh Juice Orange Pulp Free,juice,false,0,"Variant mismatch: ""pulp free"""
Nudie Nothing But Orange Juice 3L,Nothing But Orange Juice,juice,true,95,Strong match: 4 shared keywords
Grove Juice Orange Pulp Free 1.5L,Nothing But 100% Juice Orange Pulp Free,juice,true,82,Good match: 3 shared keywords
Grove Juice Orange Pulp Free 1.5L,Orange Juice,juice,false,0,"Variant mismatch: ""pulp free"""
Grove Juice Orange Pulp Free 1.5L,Juice Orange,juice,false,0,"Variant mismatch: ""pulp free"""
Grove Juice Orange Pulp Free 1.5L,Orange Juice Pulp Free,juice,true,82,Good match: 3 shared keywords
Grove Juice Orange Pulp Free 1.5L,Pulp Free No Added Sugar Orange Juice,juice,false,0,"Variant mismatch: ""no added sugar"""
Grove Juice Orange Pulp Free 1.5L,Nothing But Juice Orange Pulp Free,juice,true,82,Good match: 3 shared keywords
Grove Juice Orange Pulp Free 1.5L,Nothing But Juice Apple Mango & Orange,juice,false,0,"Variant mismatch: ""mango"""
Grove Juice Orange Pulp Free 1.5L,Essentials Orange Juice Pulp Free,juice,true,82,Good match: 3 shared keywords
Grove Juice Orange Pulp Free 1.5L,100% Juice Orange,juice,false,0,"Variant mismatch: ""pulp free"""
Grove Juice Orange Pulp Free 1.5L,No Added Sugar Orange Juice,juice,false,0,"Variant mismatch: ""no added sugar"""
Grove Juice Orange Pulp Free 1.5L,Black Label Pulp Free Chilled Orange Juice,juice,true,82,Good match: 3 shared keywords
Grove Juice Orange Pulp Free 1.5L,Black Label Chilled Orange Juice,juice,false,0,"Variant mismatch: ""pulp free"""
Grove Juice Orange Pulp Free 1.5L,Essentials Orange Juice With Pulp,juice,false,0,"Variant mismatch: ""pulp free"""
Grove Juice Orange Pulp Free 1.5L,Nothing But 100% Fresh Juice Orange,juice,false,0,"Variant mismatch: ""pulp free"""
Grove Juice Orange Pulp Free 1.5L,Nothing But Juice Orange,juice,false,0,"Variant mismatch: ""pulp free"""
Grove Juice Orange Pulp Free 1.5L,Nothing But 100% Juice Orange Double Pulp,juice,false,0,"Variant mismatch: ""pulp free"""
Grove Juice Orange Pulp Free 1.5L,100% Orange Mango Juice,juice,false,0,"Variant mismatch: ""mango"""
Grove Juice Orange Pulp Free 1.5L,Nothing But 100% Fresh Juice Orange Pulp Free,juice,true,82,Good match: 3 shared keywords
Grove Juice Orange Pulp Free 1.5L,Nothing But Orange Juice,juice,false,0,"Variant mismatch: ""pulp free"""
Nudie Nothing But 2 Oranges Juice 200mL,Nothing But 100% Juice Orange Pulp Free,juice,false,0,"Variant mismatch: ""pulp free"""
Nudie Nothing But 2 Oranges Juice 200mL,Nothing But Juice Orange Pulp Free,juice,false,0,"Variant mismatch: ""pulp free"""
Nudie Nothing But 2 Oranges Juice 200mL,Nothing But Juice Apple Mango & Orange,juice,false,0,"Variant mismatch: ""mango"""
Nudie Nothing But 2 Oranges Juice 200mL,Nothing But 100% Fresh Juice Orange,juice,true,82,Good match: 3 shared keywords
Nudie Nothing But 2 Oranges Juice 200mL,Nothing But Juice Orange,juice,true,82,Good match: 3 shared keywords
Nudie Nothing But 2 Oranges Juice 200mL,Nothing But 100% Juice Orange Double Pulp,juice,true,82,Good match: 3 shared keywords
Nudie Nothing But 2 Oranges Juice 200mL,Nothing But 100% Fresh Juice Orange Pulp Free,juice,false,0,"Variant mismatch: ""pulp free"""
Nudie Nothing But 2 Oranges Juice 200mL,Nothing But Orange Juice,juice,true,82,Good match: 3 shared keywords
Eastcoast Mini Orange Juice 200mL,Nothing But 100% Juice Orange Pulp Free,juice,false,0,"Variant mismatch: ""pulp free"""
Eastcoast Mini Orange Juice 200mL,Orange Juice,juice,false,0,"Variant mismatch: ""mini"""
Eastcoast Mini Orange Juice 200mL,Juice Orange,juice,false,0,"Variant mismatch: ""mini"""
Eastcoast Mini Orange Juice 200mL,Orange Juice Pulp Free,juice,false,0,"Variant mismatch: ""pulp free"""
Eastcoast Mini Orange Juice 200mL,Pulp Free No Added Sugar Orange Juice,juice,false,0,"Variant mismatch: ""no added sugar"""
Eastcoast Mini Orange Juice 200mL,Nothing But Juice Orange Pulp Free,juice,false,0,"Variant mismatch: ""pulp free"""
Eastcoast Mini Orange Juice 200mL,Nothing But Juice Apple Mango & Orange,juice,false,0,"Variant mismatch: ""mango"""
Eastcoast Mini Orange Juice 200mL,Essentials Orange Juice Pulp Free,juice,false,0,"Variant mismatch: ""pulp free"""
Eastcoast Mini Orange Juice 200mL,100% Juice Orange,juice,false,0,"Variant mismatch: ""mini"""
Eastcoast Mini Orange Juice 200mL,No Added Sugar Orange Juice,juice,false,0,"Variant mismatch: ""no added sugar"""
Eastcoast Mini Orange Juice 200mL,Black Label Pulp Free Chilled Orange Juice,juice,false,0,"Variant mismatch: ""pulp free"""
Eastcoast Mini Orange Juice 200mL,Black Label Chilled Orange Juice,juice,false,0,"Variant mismatch: ""mini"""
Eastcoast Mini Orange Juice 200mL,Essentials Orange Juice With Pulp,juice,false,0,"Variant mismatch: ""mini"""
Eastcoast Mini Orange Juice 200mL,Nothing But 100% Fresh Juice Orange,juice,false,0,"Variant mismatch: ""mini"""
Eastcoast Mini Orange Juice 200mL,Nothing But Juice Orange,juice,false,0,"Variant mismatch: ""mini"""
Eastcoast Mini Orange Juice 200mL,Nothing But 100% Juice Orange Double Pulp,juice,false,0,"Variant mismatch: ""mini"""
Eastcoast Mini Orange Juice 200mL,100% Orange Mango Juice,juice,false,0,"Variant mismatch: ""mango"""
Eastcoast Mini Orange Juice 200mL,Nothing But 100% Fresh Juice Orange Pulp Free,juice,false,0,"Variant mismatch: ""pulp free"""
Eastcoast Mini Orange Juice 200mL,Nothing But Orange Juice,juice,false,0,"Variant mismatch: ""mini"""
Daily Juice Co Orange Fruit Juice With Pulp 500mL,Nothing But 100% Juice Orange Pulp Free,juice,false,0,"Variant mismatch: ""pulp free"""
Daily Juice Co Orange Fruit Juice With Pulp 500mL,Orange Juice,juice,true,65,Possible match: 2 shared keywords - human review needed
Daily Juice Co Orange Fruit Juice With Pulp 500mL,Juice Orange,juice,true,65,Possible match: 2 shared keywords - human review needed
Daily Juice Co Orange Fruit Juice With Pulp 500mL,Orange Juice Pulp Free,juice,false,0,"Variant mismatch: ""pulp free"""
Daily Juice Co Orange Fruit Juice With Pulp 500mL,Pulp Free No Added Sugar Orange Juice,juice,false,0,"Variant mismatch: ""no added sugar"""
Daily Juice Co Orange Fruit Juice With Pulp 500mL,Nothing But Juice Orange Pulp Free,juice,false,0,"Variant mismatch: ""pulp free"""
Daily Juice Co Orange Fruit Juice With Pulp 500mL,Nothing But Juice Apple Mango & Orange,juice,false,0,"Variant mismatch: ""mango"""
Daily Juice Co Orange Fruit Juice With Pulp 500mL,Essentials Orange Juice Pulp Free,juice,false,0,"Variant mismatch: ""pulp free"""
Daily Juice Co Orange Fruit Juice With Pulp 500mL,100% Juice Orange,juice,true,65,Possible match: 2 shared keywords - human review needed
Daily Juice Co Orange Fruit Juice With Pulp 500mL,No Added Sugar Orange Juice,juice,false,0,"Variant mismatch: ""no added sugar"""
Daily Juice Co Orange Fruit Juice With Pulp 500mL,Black Label Pulp Free Chilled Orange Juice,juice,false,0,"Variant mismatch: ""pulp free"""
Daily Juice Co Orange Fruit Juice With Pulp 500mL,Black Label Chilled Orange Juice,juice,true,65,Possible match: 2 shared keywords - human review needed
Daily Juice Co Orange Fruit Juice With Pulp 500mL,Essentials Orange Juice With Pulp,juice,true,82,Good match: 3 shared keywords
Daily Juice Co Orange Fruit Juice With Pulp 500mL,Nothing But 100% Fresh Juice Orange,juice,true,65,Possible match: 2 shared keywords - human review needed
Daily Juice Co Orange Fruit Juice With Pulp 500mL,Nothing But Juice Orange,juice,true,65,Possible match: 2 shared keywords - human review needed
Daily Juice Co Orange Fruit Juice With Pulp 500mL,Nothing But 100% Juice Orange Double Pulp,juice,true,82,Good match: 3 shared keywords
Daily Juice Co Orange Fruit Juice With Pulp 500mL,100% Orange Mango Juice,juice,false,0,"Variant mismatch: ""mango"""
Daily Juice Co Orange Fruit Juice With Pulp 500mL,Nothing But 100% Fresh Juice Orange Pulp Free,juice,false,0,"Variant mismatch: ""pulp free"""
Daily Juice Co Orange Fruit Juice With Pulp 500mL,Nothing But Orange Juice,juice,true,65,Possible match: 2 shared keywords - human review needed
Eastcoast Orange Juice 100 Percent 2L,Nothing But 100% Juice Orange Pulp Free,juice,false,0,"Variant mismatch: ""pulp free"""
Eastcoast Orange Juice 100 Percent 2L,Orange Juice,juice,true,65,Possible match: 2 shared keywords - human review needed
Eastcoast Orange Juice 100 Percent 2L,Juice Orange,juice,true,65,Possible match: 2 shared keywords - human review needed
Eastcoast Orange Juice 100 Percent 2L,Orange Juice Pulp Free,juice,false,0,"Variant mismatch: ""pulp free"""
Eastcoast Orange Juice 100 Percent 2L,Pulp Free No Added Sugar Orange Juice,juice,false,0,"Variant mismatch: ""no added sugar"""
Eastcoast Orange Juice 100 Percent 2L,Nothing But Juice Orange Pulp Free,juice,false,0,"Variant mismatch: ""pulp free"""
Eastcoast Orange Juice 100 Percent 2L,Nothing But Juice Apple Mango & Orange,juice,false,0,"Variant mismatch: ""mango"""
Eastcoast Orange Juice 100 Percent 2L,Essentials Orange Juice Pulp Free,juice,false,0,"Variant mismatch: ""pulp free"""
Eastcoast Orange Juice 100 Percent 2L,100% Juice Orange,juice,true,65,Possible match: 2 shared keywords - human review needed
Eastcoast Orange Juice 100 Percent 2L,No Added Sugar Orange Juice,juice,false,0,"Variant mismatch: ""no added sugar"""
Eastcoast Orange Juice 100 Percent 2L,Black Label Pulp Free Chilled Orange Juice,juice,false,0,"Variant mismatch: ""pulp free"""
Eastcoast Orange Juice 100 Percent 2L,Black Label Chilled Orange Juice,juice,true,65,Possible match: 2 shared keywords - human review needed
Eastcoast Orange Juice 100 Percent 2L,Essentials Orange Juice With Pulp,juice,true,65,Possible match: 2 shared keywords - human review needed
Eastcoast Orange Juice 100 Percent 2L,Nothing But 100% Fresh Juice Orange,juice,true,65,Possible match: 2 shared keywords - human review needed
Eastcoast Orange Juice 100 Percent 2L,Nothing But Juice Orange,juice,true,65,Possible match: 2 shared keywords - human review needed
Eastcoast Orange Juice 100 Percent 2L,Nothing But 100% Juice Orange Double Pulp,juice,true,65,Possible match: 2 shared keywords - human review needed
Eastcoast Orange Juice 100 Percent 2L,100% Orange Mango Juice,juice,false,0,"Variant mismatch: ""mango"""
Eastcoast Orange Juice 100 Percent 2L,Nothing But 100% Fresh Juice Orange Pulp Free,juice,false,0,"Variant mismatch: ""pulp free"""
Eastcoast Orange Juice 100 Percent 2L,Nothing But Orange Juice,juice,true,65,Possible match: 2 shared keywords - human review needed
Daily Juice Co Orange & Fibre Fruit Juice 1L,Nothing But 100% Juice Orange Pulp Free,juice,false,0,"Variant mismatch: ""pulp free"""
Daily Juice Co Orange & Fibre Fruit Juice 1L,Orange Juice,juice,true,65,Possible match: 2 shared keywords - human review needed
Daily Juice Co Orange & Fibre Fruit Juice 1L,Juice Orange,juice,true,65,Possible match: 2 shared keywords - human review needed
Daily Juice Co Orange & Fibre Fruit Juice 1L,Orange Juice Pulp Free,juice,false,0,"Variant mismatch: ""pulp free"""
Daily Juice Co Orange & Fibre Fruit Juice 1L,Pulp Free No Added Sugar Orange Juice,juice,false,0,"Variant mismatch: ""no added sugar"""
Daily Juice Co Orange & Fibre Fruit Juice 1L,Nothing But Juice Orange Pulp Free,juice,false,0,"Variant mismatch: ""pulp free"""
Daily Juice Co Orange & Fibre Fruit Juice 1L,Nothing But Juice Apple Mango & Orange,juice,false,0,"Variant mismatch: ""mango"""
Daily Juice Co Orange & Fibre Fruit Juice 1L,Essentials Orange Juice Pulp Free,juice,false,0,"Variant mismatch: ""pulp free"""
Daily Juice Co Orange & Fibre Fruit Juice 1L,100% Juice Orange,juice,true,65,Possible match: 2 shared keywords - human review needed
Daily Juice Co Orange & Fibre Fruit Juice 1L,No Added Sugar Orange Juice,juice,false,0,"Variant mismatch: ""no added sugar"""
Daily Juice Co Orange & Fibre Fruit Juice 1L,Black Label Pulp Free Chilled Orange Juice,juice,false,0,"Variant mismatch: ""pulp free"""
Daily Juice Co Orange & Fibre Fruit Juice 1L,Black Label Chilled Orange Juice,juice,true,65,Possible match: 2 shared keywords - human review needed
Daily Juice Co Orange & Fibre Fruit Juice 1L,Essentials Orange Juice With Pulp,juice,true,65,Possible match: 2 shared keywords - human review needed
Daily Juice Co Orange & Fibre Fruit Juice 1L,Nothing But 100% Fresh Juice Orange,juice,true,65,Possible match: 2 shared keywords - human review needed
Daily Juice Co Orange & Fibre Fruit Juice 1L,Nothing But Juice Orange,juice,true,65,Possible match: 2 shared keywords - human review needed
Daily Juice Co Orange & Fibre Fruit Juice 1L,Nothing But 100% Juice Orange Double Pulp,juice,true,65,Possible match: 2 shared keywords - human review needed
Daily Juice Co Orange & Fibre Fruit Juice 1L,100% Orange Mango Juice,juice,false,0,"Variant mismatch: ""mango"""
Daily Juice Co Orange & Fibre Fruit Juice 1L,Nothing But 100% Fresh Juice Orange Pulp Free,juice,false,0,"Variant mismatch: ""pulp free"""
Daily Juice Co Orange & Fibre Fruit Juice 1L,Nothing But Orange Juice,juice,true,65,Possible match: 2 shared keywords - human review needed
Nudie Nothing But Oranges Pulp Free Juice 2L,Nothing But 100% Juice Orange Pulp Free,juice,true,95,Strong match: 4 shared keywords
Nudie Nothing But Oranges Pulp Free Juice 2L,Orange Juice Pulp Free,juice,true,65,Possible match: 2 shared keywords - human review needed
Nudie Nothing But Oranges Pulp Free Juice 2L,Pulp Free No Added Sugar Orange Juice,juice,false,0,"Variant mismatch: ""no added sugar"""
Nudie Nothing But Oranges Pulp Free Juice 2L,Nothing But Juice Orange Pulp Free,juice,true,95,Strong match: 4 shared keywords
Nudie Nothing But Oranges Pulp Free Juice 2L,Nothing But Juice Apple Mango & Orange,juice,false,0,"Variant mismatch: ""mango"""
Nudie Nothing But Oranges Pulp Free Juice 2L,Essentials Orange Juice Pulp Free,juice,true,65,Possible match: 2 shared keywords - human review needed
Nudie Nothing But Oranges Pulp Free Juice 2L,Black Label Pulp Free Chilled Orange Juice,juice,true,65,Possible match: 2 shared keywords - human review needed
Nudie Nothing But Oranges Pulp Free Juice 2L,Essentials Orange Juice With Pulp,juice,false,0,"Variant mismatch: ""pulp free"""
Nudie Nothing But Oranges Pulp Free Juice 2L,Nothing But 100% Fresh Juice Orange,juice,false,0,"Variant mismatch: ""pulp free"""
Nudie Nothing But Oranges Pulp Free Juice 2L,Nothing But Juice Orange,juice,false,0,"Variant mismatch: ""pulp free"""
Nudie Nothing But Oranges Pulp Free Juice 2L,Nothing But 100% Juice Orange Double Pulp,juice,false,0,"Variant mismatch: ""pulp free"""
Nudie Nothing But Oranges Pulp Free Juice 2L,Nothing But 100% Fresh Juice Orange Pulp Free,juice,true,95,Strong match: 4 shared keywords
Nudie Nothing But Oranges Pulp Free Juice 2L,Nothing But Orange Juice,juice,false,0,"Variant mismatch: ""pulp free"""
